state,file_name,scheme_text
Maharashtra,state_maharashtra_doc_65.txt,"
Maharashtra government is going to launch Nanaji Deshmukh Krishi Sanjivani Yojana. Subsequently, this scheme is going to promote climate flexible agriculture and will help small and medium farmers. Maharashtra govt. has allotted Rs. 4000 crore for this project including partial funding from World Bank. The state govt. will implement this project in 5,142 villages located across 15 districts.
Under this scheme, Maharashtra govt. is going to identify drought prone areas for its implementation and make them drought free. Accordingly, this project will promote sustainable development and will also tackle the solid and ground water salinity problem.
This Krishi Sanjeevani Scheme will get rolled out in the FY 2018-19 and will continue till 2023-24.



(adsbygoogle=window.adsbygoogle||[]).push({});

Objectives of Nanaji Deshmukh Krishi Sanjivani Yojana
The primary objective is to promote increase the agricultural yields even after the changes in climate. Moreover, the other objectives includes:-

To Improve Soil Quality
Developing varieties of Food-Grains which can sustain variations.
To adopt essential changes in the Crop Pattern as per the availability of water in such regions.
To make Maharashtra absolutely drought free.

Under this Nanaji Deshmukh Krishi Sanjivani Yojana, govt. will lay special emphasis on the cultivation of crops as per the availability of water.


(adsbygoogle=window.adsbygoogle||[]).push({});

Details of Nanaji Deshmukh Krishi Sanjivani Yojana
The important features and highlights of this scheme are as follows:-

This is a Rs. 4000 crore project of Maharashtra govt. including financial assistance from world bank. World Bank will provide 70% of the total amount (Rs. 2800 crore) while remaining has to be borne by the state govt. for six years.
Krushi Sanjivani Yojana will promote climate resilient agriculture and make village drought proof.
As per govt. resolution, govt. will implement Krishi Sanjeevani Yojana in 5,142 villages of 15 districts.
Subsequently, Maha govt. will continue this scheme for the upcoming 6 years (2018 – 2024) with an aim of Doubling the Farmers Income by 2022.
Accordingly, Krishi Sanjivani Yojana will cover all the marginal, small and medium farmers who are most susceptible to losses due to climate change.
Furthermore, a Panel of 7 members headed by Principle Secretary of Agriculture will identify drought prone villages in order to implement this scheme.

This scheme will get implemented with the help of World Bank. Accordingly, Principle Secretaries of Finance as well as of agriculture are in continuous talks with the officials of World Bank to decide the rate of return and repayment period.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_76.txt,"
Maharashtra govt. has announced to provide Karj Mafi to all the small and marginal farmers who have defaulted on their loans taken between FY 2001-09. Now under CSMSSY 2018 (Farm Loan Waiver Scheme), govt. will include around 4 lakh more farmers. These farmers have not taken the benefit of loan waiver scheme of FY 2008 and also were not included in the Chhatrapati Shivaji Maharaj Shetkari Sanman Yojana.
Previously, CSMSSY Debt Waiver Scheme only included the loans taken by the farmers between FY 2009 to 2016. Moreover, the state govt. is also giving second chance to the farmers who have not registered yet can make new user registration and apply for complete Karz Mafi.
The last date for closure of registration is now set at 20 May 2018. So, interested candidates can make online registration at the official website csmssy.in 



(adsbygoogle=window.adsbygoogle||[]).push({});

CSMSSY 2018 for Loan Defaults of FY 2001-09
Maharashtra govt. has started the Chhatrapati Shivaji Maharaj Shetkari Sanman Yojana to waive off loans to farmers taken between the FY 2009 to 2016. But there are certain small and marginal farmers who are still not covered under CSMSSY Scheme. These farmers still have to lead a miserable life. So, the state govt. has decided to include these farmers also in the CSMSSY 2018.
All the farmers who have not availed the previous loan waiver scheme of 2008 and are also not included in the current CSMSSY 2018 Scheme will now get a chance. To avail this chance, all the farmers needs to make online registration at the official loan waiver / karj mafi portal – csmssy.in


(adsbygoogle=window.adsbygoogle||[]).push({});

All the farmers who have made registration will have to wait till the time their documents and loan statement is verified by the authorities. After successful verification, farmers will be able to check their name in the CSMSSY Green List 2018. The total number of beneficiary farmers who will avail this loan waiver is around 4 lakh however the exact number of beneficiaries are still not known.
Other Decisions in the Cabinet Meeting
The other important decisions includes the following things:-
— Maharashtra govt. will set up a labour insurance society to provide medical service to the labourers / workers.
— For this reason, the state govt. will transfer the Rs. 1200-1300 crore fund (received from centre) to the proposed society to finance the insurance scheme.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_22.txt,"


Table of Contents

Mahabhulekh – 7/12 Utara in Marathi Online 2020Official Website of Mahabhulekh 7/12 – Online Satbara Utara in MaharashtraMahabhulekh 7/12 Utara in Marathi OnlineMahabhulekh 7/12 Online Portal HighlightsDownload Digitally Signed 7/12, 8A and Property Card
7/12 Utara in Marathi Online | Online Satbara Utara in Maharashtra | Maharashtra Bhulekh Portal | Mahabhulekh 7/12 Online Portal
Mahabhulekh 7/12 or Maharashtra Bhumi Abhilekh (7/12 Utara in Marathi Online) official website bhulekh.maharashtra.gov.in for accessing land records is now functional. The online 7/12 Utara Mahabhumi abhilekh is an online portal where people can access online land records. Mahabhulekh Satbara (7/12) of Solapur, Pune and other areas is available in Marathi language at the online website.
People can now find their Bhoomi Naksha by following the steps mentioned in this article below. Here we will provide you complete details of Mahabhulekh official website, 7/12 (Satbara) extract, getting documents such as 8A (८ अ) and property sheet (मालमत्ता पत्रक). You can also download digitally signed satbara card from the digital satbara portal



(adsbygoogle=window.adsbygoogle||[]).push({});

As most of the people are engaged in their jobs, services or other businesses, so people does not have proper knowledge of their land in rural areas and their crops. In case people wants to know the details of their land, then 7/12 (satbara utara) and 8A records by Revenue Department are important.
Mahabhulekh – 7/12 Utara in Marathi Online 2020
The Mahabhulekh 7/12 is an extract from the land register which is maintained by Maharashtra & Gujarat in India. The important features of 7/12 Utara are as follows:


(adsbygoogle=window.adsbygoogle||[]).push({});

7/12 extract provides info. on survey number of land, name of land owner, cultivator, area of land, type of cultivation (irrigated or rain fed), crops planted in last cultivating season.Mahabhulekh also records loans extended to land owner given by govt. agencies. This also include the details like loans or subsidies for buying seeds, pesticides or fertilizers for which loan was given, loans given to owner or cultivator.This documents provides evidence of ownership of land it represents. In rural areas, people can establish ownership of particular plot of loan on the basis of 7/12 extract as it is “Record of Land Rights”.Till 2009, around 2.11 cr extracts in 358 talukas of Maharashtra have been digitized.
7/12 name originates from Bombay Land Requisition Act 1948 (Point 7 – Continuance of requisition and Point 12 – Power to obtain information).
Official Website of Mahabhulekh 7/12 – Online Satbara Utara in Maharashtra
Below is the complete procedure to check land records in Maharashtra:-
Firstly visit the official website of Mahabhulekh 7/12 at bhulekh.maharashtra.gov.in
Mahabhulekh Online Land Records Maharashtra
At the homepage, click at the “Select the Section” under ‘Unsigned 7/12 to View’ option and then click at “Go” option.Now candidates can select the district, taluka, village name, select your option to view Mahabhulekh 7/12 Utara Pune as shown below:-
Official Website Mahabhulekh 7/12 Utara Pune
Afterwards candidates can get the details of their land records as shown below:-
bhulekh.maharashtra.gov.in 7/12 in Marathi Online
Mahabhulekh i.e Maharashtra Bhumi Abhilekh is a land record website of Maharashtra state of India that provides 7/12 utara, 8A and property card (malmatta patrak) online to citizens.
Mahabhulekh 7/12 Utara in Marathi Online
People can now get information of land located in any of 6 sections as described below:-
AmravatiAmravati, Akola, Buldana, Washim, YavatmalNagpurNagpur, Bhandara, Wardha, Chandrapur, Gadchiroli, GondiyaAurangabadAurangabad, Jalna, Hingoli, Nanded, Latur, Osmanabad, Bid, ParbhaniPunePune, Satara, Solapur, Sangla, KolhapurNashikNashik, Ahmadnagar, Jalgaon, Dhule, NandurbarKonkanPalghar, Thane, Raigarh, Ratnagiri, Sindhudurg, Mumbai Suburban, Mumbai CityMahabhulekh 7/12 Utara in Marathi Online
Mahabhulekh 7/12 Online Portal Highlights
Name of PortalMahabhulekhPurpose of PortalOnline Land RecordsStateMaharashtraOfficial Websitebhulekh.mahabhumi.gov.inSections CoveredAmravati, Aurangabad, Pune, Konkan, Nagpur and NashikMahabhulekh 7/12 Online Portal Highlights
People can access Maharashtra Mahabhulekh 7/12 in Marathi Online through Survey Number, First Name, Middle Name, Full Name, Village Name, Taluka Name, District Name.
Download Digitally Signed 7/12, 8A and Property Card
If you want to download Digital Satbara or 8A and property card, you can do so by visiting the official website of Digitally Signed 7/12, 8A and Property Card. Follow the below steps.
1. Visit the download facility website of digitally signed 7/12 card & 8A.
Download Website of Digitally Signed 7/12 and Property Card
2. If you are registered, enter your login ID, password and captcha as shown in the image and you will be taken inside the download facility. If you are not registered, click the “New User Registration“ link.
Digital Satbara – New User Registration
3. In the next step, you will have to recharge your account and then select the search criteria such as District, Village etc and you will be able to download your digital satbara (7/12) or 8A and property card.
Visit the official Mahabhulekh 7/12 portal at https://bhulekh.mahabhumi.gov.in





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_71.txt,"


Table of Contents

Magel Tyla Shettale Online RegistrationMagel Tyala Shettale – Eligibility CriteriaMagel Tyla Shettale Application StatusMagel Tyla Shettale Scheme – PDFMagel Tyla Shettale – Helpline
Magel Tyala Shettale (मागेल त्याला शेततळे) or Farm Ponds on Demand is one of many schemes of Maharashtra government to provide a source of water to farm land. The objective of the scheme is that each and every farmer in the state gets a permanent source of water.
The state government has allocated Rs. 204 crore in its budget to implement the scheme. The benefit of the Magel Tyala Shettale scheme will be transferred directly in the bank accounts of farmers for 51,369 farm ponds. According to the notification, the eligible farmer will get Rs. 50,000 directly in their bank accounts to construct a pond in their farm land.
Under Magel Tyala Shettale (मागेल त्याला शेततळे) pond subsidy scheme, the state government has made a provision under which every farm pond project will be geo-tagged to monitor the progress of work. So far, government has received 2,83,620 applications till date for farm ponds from farmers. The application forms for the farm pond subsidy scheme are being invited through the official website at egs.mahaonline.gov.in.



(adsbygoogle=window.adsbygoogle||[]).push({});

Magel Tyla Shettale Online Registration
Interested candidates can do the online registration for Magel Tyala Shettale (मागेल त्याला शेततळे) Farm Pond Subsidy Scheme by following the below procedure:
Interested applicant can visit at official website of Aaple Sarkaar at https://aaplesarkar.maharashtra.gov.in/en/ or click this linkNow click on मागेल त्याला शेततळे link to reach to the Magel Tyala Shettale website for online registration.Users can also directly reach the registration page using the following link https://egs.mahaonline.gov.in/Registration/Registration.After the registration, the candidates can login with their USER ID and PASSWORD for filling up the application form for Magel Tyala Shettale Farm Pond Subsidy Scheme.Interested candidates can also contact nearest Panchayat or taluka office for the registration under the scheme.
Magel Tyala Shettale – Eligibility Criteria
The farmer should be the owner of at least 0.60 hectare farm land.All farmers whether group of farmers and individual farmers are eligible for this scheme.
Magel Tyla Shettale Application Status
The application status of the Magel Tyla Shettale scheme can also be tracked on the official website at the same link at egs.mahaonline.gov.in. Below is the direct link to check the status of the application


(adsbygoogle=window.adsbygoogle||[]).push({});

Track Status of Shettale Scheme.Below is the snapshot of the track status page of the official website
Shettale Scheme Application Status
The registered farmers can check the status of their online application by filling up their application number on the above given link.
Magel Tyla Shettale Scheme – PDF
The detailed order / guidelines PDF of the Magel Tyla Shettale scheme can be downloaded from the following link.

https://egs.mahaonline.gov.in/PDF/Shetatle.pdf

Magel Tyla Shettale – Helpline
For any question about the scheme, you can call the toll free helpline number of the concerned department at 1800 120 8040.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_45.txt,"
Labour Department, Maharashtra is going to launch Gopinath Munde Sugarcane Labourers Social Security Scheme 2018. Now this welfare scheme will provide financial security and also raise the living standards of cane workers. This scheme will benefit 8 lakh labourers working in sugarcane cutting, harvesting and transportation activities in 168 private and cooperative sugar factories. 
Sub-Committee formed by Legislative Assembly suggested that the govt. should make sugar factories as the principal employer and cane labourers as employees in the factories. So, the entire cane labour will be able the benefits of Employees Provident Fund (EPF) etc.
Previously, Labor Dept. has proposed to set up a new Sugarcane Labourers Welfare Board in the name of late Gopinath Munde for cane labourers. But now, the Labour Dept. has decided to implement a new scheme instead of welfare board. 



(adsbygoogle=window.adsbygoogle||[]).push({});

Gopinath Munde Sugarcane Labourers Social Security Scheme 2018
Legislative Assembly forms a new sub-committee which also suggests that the dept. should impose charges on the factories for the welfare schemes of labourers. The important features and highlights of this Social Security Scheme are as follows:-

This scheme will establish a new relationship between sugar factories and cane workers as employer and worker.
Under this scheme, all the labourers will be able to receive Social Security Benefits like EPF just like other employees.
Maharashtra state cabinet has approved this proposal in December 2017 and will implement it from July 2018.
Govt. will also offer additional benefits like educational, health, housing and others to the sugarcane workers.
The total estimated cost for the successful implementation of this scheme is around Rs. 20 crores.

The state govt. will ensure that this scheme does not face the issues of lack of funds, shortage of officials to reach out cane workers as happens in other schemes for the unorganized workers. As per the report, the suggestion to take levy from factories will force the factories to look after cane labourers properly and with more dignity.


(adsbygoogle=window.adsbygoogle||[]).push({});

The primary objective is to ensure significant improvement in the living standards of 8 lakh cane workers engaged in either sugarcane cutting or harvesting or transportation activities.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_79.txt,"
Maharashtra govt. has launched Asmita Yojana to distribute subsidized sanitary napkins to rural women. Under Asmita Scheme, govt. will provide sanitary pads to the adolescent girls at just Rs. 5. Accordingly, anyone can contribute a small amount of Rs. 182.40 (minimum) for one year and become an Asmita Sponsor. To become an Online Sponsor, candidates can fill the application form through the official website mahaasmita.mahaonline.gov.in
Asmita Scheme is for rural women and adolescent girls of various Zila Parishad (ZP) schools in the age group of 11 to 19 years. Accordingly, people can now become Asmita Sponsor and thus contribute towards health and hygiene for girls and women.
Maharashtra Asmita Scheme is a major step towards “Women Empowerment”. This scheme will protect the pride of women in the state and also reduce the dropout rates of school going female students.



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Asmita Sponsor Online Application Procedure
Below is the complete procedure to apply online:-

Firstly visit the official website mahaasmita.mahaonline.gov.in
Then on the homepage, click the “Sponsor Online” tab in green present at the bottom or directly click this link
Afterwards, Asmita Sponsor Online Application Form will appear as follows:-
Asmita Sponsor Online Application Form
Here candidates have to fill all the details accurately and also must verify their number using OTP.
Finally candidates can click the “Pay Using Payment Gateway” button and then make payment of Rs. 182.50 to become an Asmita Yojana Sponsor.

Maharashtra State Rural Livelihood Mission (MSRLM) is the nodal agency for successful implementation of this scheme.


(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Asmita Yojana – Details
Under this scheme, all the adolescent girls studying in Zila Parishad schools in the age group of 11 to 19 years will get sanitary pads. Subsequently, govt. will provide a packet of 8 sanitary pads at a subsidized rate of Rs. 5. For this scheme, govt. will provide subsidy of Rs. 15.20 on each packet. Accordingly, all the female students will get Asmita Cards under this scheme.
Now people can make their contribution towards this good cause and become an Asmita Sponspor. To become an Online Sponsor, people must sponsor at least one girl child for an year. Thus Minimum Sponsoring Amount is 12 * 15.20 = Rs. 182.40 per annum.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_56.txt,"
Mahatma Jyotiba Phule Jeevandayeeni Yojana is the new name to the popular Rajiv Gandhi Jeevandayee Arogya Yojana with some amendments. Maharashtra Government has changed the name of the cashless treatment scheme for poor after social reformer Mahatma Phule.
The scheme has been modified and some new processes have been added to make the it more comprehensive for the poor. The government has decided to implement Mahatma Jyotiba Phule Jeevandayeeni Yojana in the state with some unique features.
Earlier the scheme covered 971 ailments which has now been increased to 1,100, including old age issues such as hip and knee replacement, sickle cell, anaemia treatment etc.



(adsbygoogle=window.adsbygoogle||[]).push({});

The financial benefits under the scheme has also been increased from 1.5 Lakh to 2 Lakh and from 2.5 Lakh to 3 Lakh in case of Kidney Transplantation.
Ashramshala, orphanage, old age homes and journalists are also now included in under Mahatma Jyotiba Phule Jeevandayeeni Yojana along with farmers from 14 distressed districts.


(adsbygoogle=window.adsbygoogle||[]).push({});

The scheme is primarily aimed at improving access of Below Poverty Line (BPL) and Above Poverty Line (APL) families (excluding White Card Holders as defined by Civil Supplies Department) to quality medical care.
The scheme can be availed by eligible beneficiary families residing in all 36 districts in the state of Maharashtra. As per the official website of Jeevandayeeni website www.jeevandayee.gov.in, there are 475 empaneled private and Government hospitals across the state where the cashless treatment can be availed.
Who is eligible
Orange/Yellow/Annapurna /Antyodaya Cards holders can enroll into the scheme. You can download the enrollment guidelines of the scheme from here.
The complete list of covered 971 diseases under the previous scheme can be obtained from here.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_25.txt,"
Maharashtra govt. has given administrative approval to Acharya Balshastri Jambhekar Sanman Yojana 2019. This pension scheme will provide benefits to all the senior journalists in the state. This pension scheme for senior journalists in Maharashtra was a long pending demand of the entire media fraternity. 
Previously, the state govt. has made a budgetary provision of Rs. 15 crore for the successful implementation of this senior journalist pension scheme. Maharashtra govt. has announced this scheme on 2 February 2019 in view of the rising demands from various quarters.
As per the official Government Order (GO) issued by the government, the Acharya Balshastri Jambhekar Sanman Yojana is going to be implemented by the board of trustees of “Shankarrao Chavan Suvarna Mahotsavi Patrakar Kalyan Nidhi”.



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Acharya Balshastri Jambhekar Sanman Yojana
Under the Maharashtra Pension Scheme for Senior Journalists, the state govt. is going to provide pension to all experienced media persons. Under Acharya Balshastri Jambhekar Sanman Yojana, the pension amount has not yet been finalized by the state government. All the working journalists, photographers, editors of newspapers, other news broadcast media and freelancers would be eligible. 
Moreover, all the eligible people must have attained the age of 60 years. In addition to this, the eligible people must have completed the 30 years in profession. All the senior journalists have to be accredited for minimum 10 years. These people must have journalism as their only source of income. Except the Employee Provident Fund (EPF), the applicant should not be getting pension from any other source. 


(adsbygoogle=window.adsbygoogle||[]).push({});

Accordingly, all the accredited journalists with 10 years of experience who practice journalism for livelihood will be eligible for the pension scheme. It is important to note that one of the eligibility criteria makes it mandatory that the applicant should not be a Income Tax payee. The pension would only be given to the beneficiaries only during their lifetime and not to their kin after their death.
In order to avail the benefits of pension scheme for senior journalists in Maharashtra, all the beneficiaries will have to submit the necessary documents to district information office. All the submitted documents would be scrutinized by the committee of Directorate of Information and Public Relations. This would be solely at the committee’s discretion to decide on granting pension to all the non accredited journalists who fulfills the eligibility criteria.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_60.txt,"
Palakmantri Panand Raste Yojana is a new initiative taken in budget 2016-17 by the Government of Maharashtra. Under this new scheme, the Maharashtra Government aims to provide Job opportunities to the rural Youth of the state.
To provide the job opportunities to the rural youth, the government has also announced another sub-scheme to provide training and loans from the nationalized banks.
Palakmantri Panand Raste Yojana
Palakmantri Panand Raste Yojana has not been implemented yet nor the very much details are out by the Government of Manaharshta. Panand Raste means for access roads to farms.



(adsbygoogle=window.adsbygoogle||[]).push({});

Taking into account the number of unemployed rural youth, the Government of Maharashtra seems to have taken the right step in its 2016-17 budget.
To undertake this work of providing job opportunities and other Jalyukt Shivar jobs by our youth, the government has also proposed “Palakmantri Earth Moving Machines Kharedi Yojana” with an outlay of Rs. 100 Crores.


(adsbygoogle=window.adsbygoogle||[]).push({});

Palakmantri Panand Raste Yojana is a new upcoming scheme, it has been announced in the budget session. Keep watching this page for more information about Palakmantri Panand Raste Yojana.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_12.txt,"
Maharashtra cabinet has given its approval to LPG Gas Subsidy Scheme 2019 to provide subsidy on LPG gas connections. This new subsidy scheme on LPG gas would be implemented on the lines of the flagship scheme of the central govt. named Pradhan Mantri Ujjwala Yojana. As per the new Maharashtra LPG Gas Subsidy Scheme, govt. aims to create a smoke free state by replacing wood fired stoves with LPG connections.
All the left out families who does not get benefits of the PM Ujjwala Yojana would be covered under LPG Gas Subsidy Scheme in Maharashtra. To implement the scheme, the state govt. has allocated Rs. 100 crore.
The LPG gas connections would be provided in the name of the female member of these households as they are most effected by open fire cooking.



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra LPG Gas Subsidy Scheme 2019
The state govt. of Maharashtra will start LPG Gas Subsidy Scheme to make the state smoke free in terms of using wood for cooking by the end of March 2021. Under this scheme, govt. will provide Rs. 3,846 for every new connection to the families. There are around 41 lakh families in Maharashtra which does not have LPG gas connections. 
Most of them may be covered under the PM Ujjwala Yojana while the remaining would be covered under LPG Gas Subsidy Scheme. This is because, many of the families are not covered under PMUY scheme due to ineligibility. All the BPL families having a ration card would be eligible to get gas connection. 


(adsbygoogle=window.adsbygoogle||[]).push({});

Food & Civil Supplies Department is expected to implement this scheme for BPL ration card holders from 14 districts where farmers suicide rate is highest. There are around 40.98 lakh PMUY gas connections and around 80% may have ordered a refill. 
Even the PM Ujjwala Yojana was widely famous, the refill rate is very low. Most of the beneficiaries after getting gas connections are unable to continue using LPG as a medium for cooking due to high cost of refill.





(adsbygoogle=window.adsbygoogle||[]).push({});

Content Source / Reference Link: https://timesofindia.indiatimes.com/city/mumbai/maharashtra-cabinet-okays-gas-subsidy-scheme/articleshow/70350726.cms
SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_51.txt,"


Table of Contents

Pradhan Mantri Awas Yojana MaharashtraApply Online for PM Awas Yojana MaharashtraPMAY Maharashtra Application Form – Required DetailsPradhan Mantri Awas Yojana Maharashtra – DetailsPMAY Maharashtra Helpline
PMAY Maharashtra Apply Online | PM Awas Yojana Maharashtra Registration | Pradhan Mantri Awas Yojana Maharashtra Online Apply
PMAY Maharashtra online applications / registrations are being invited through the online survey application form on the official website of MHADA. Every interested candidate can apply online for Pradhan Mantri Awas Yojana in Maharashtra by filling the survey application form on MHADA website.
Pradhan Mantri Awas Yojana Maharashtra
The Maharashtra state government is working towards achieving the goal of housing for all by the year 2022 under the central government’s Pradhan Mantri Awas Yojana. According to the state government, housing for all in the state will be met by the end of 2021-22 year only. People can now fill PMAY (MMRDA Region) Survey Application Form to apply online for PMAY Housing Scheme in Maharashtra.



(adsbygoogle=window.adsbygoogle||[]).push({});

This PM Awas Yojana in Maharashtra will ensure that everyone in the state would have his/her own home by the end of year 2022. Pradhan Mantri Awas Yojana, aimed at providing affordable housing to the poor in the country has set a target of providing 2 Crore homes in the urban areas by the year 2022.
Under the Housing for All by 2022, the central government provides financial assistance to Urabn Poor to build houses and home loans at subsidized interest rates. Maharashtra Housing and Area Development Authority (MHADA) is the implementing agency for PMAY Housing Scheme in the state.


(adsbygoogle=window.adsbygoogle||[]).push({});

Apply Online for PM Awas Yojana Maharashtra
Below is the complete procedure to apply online for Pradhan Mantri Awas Yojana Maharashtra:
STEP 1: Firstly visit the official website at http://115.124.105.76/pmay/
STEP 2: At the homepage, click at the “Click Here to Register” tab as shown below:
PMAY Maharashtra Register Online
STEP 3: In the new opened window, click at the “New User” tab and in the next window the PMAY (MMRDA Region) Survey Application Form will appear as shown below:
Pradhan Mantri Awas Yojana Maharashtra Application Form 
STEP 4: In this Survey Application Form, fill in all the details such as name, father name, gender, date of birth, age of head of family, present address, house number, address details, ownership details of existing house, aadhaar card, name & age of family members etc.
STEP 5: Upon filling in all the details, all the applicants can click at the “Submit” button to complete the PMAY Survey Application Form filling process through online mode.
PMAY Maharashtra Application Form – Required Details
Name of head of the family / कुटुंब प्रमुखाचे नावSex / लिंगFather’s Name / वडलांचे नावDate Of Birth / कुटुंब प्रमुखाचे वयAge of head of the family / कुटुंब प्रमुखाचे वयPresent Address / सध्याचा पत्ताHouse / Flat / Door No. / घर / फ्लॅट / दरवाजा क्रमांकName of the Street / रस्ताCity / शहरMobile No. / मोबाईल क्रमांकPermanent Address / कायमचा पत्ताOwnership details of existing House / घराचे मालकीची माहितीType of the house based on the roof / छप्पर आधारित घर प्रकारNumber of rooms in dwelling unit excluding kitchen / एक्कून खोल्या स्वयंपाक घर सोडूनAadhaar Card, if not available Voter ID Card/Any other Unique identification / आधार कार्ड किवा मतदान कार्डNumber & age of family members / क्रमांक आणि कुटुंबातील सदस्य वयReligion / धर्मCaste / जातBank Details / बँकची माहितीNo. of Years of stay in this city/town / या शहरात एकूण वर्षSize of existing dwelling unit(Carpet area in square meters) / सध्याच्या राहत्या युनिटचा आकारWhether Person with disability / अपंगMarital Status / वैवाहिकWhether the family owns any house/residential land anywhere in India / कुटुंबचे मालकीचे कोणते घर किवा जागा आहे काEmployment Status / रोजगार माहितीAverage Monthly Income of household (in Rs.) / सरासरी मासिक उत्पन्Does the family have a BPL Card / BPL कार्ड धारकBPL Card No. / जर हो, BPL कार्ड क्रमाकHousing Requirement of family / गृहनिर्माण आवश्यकताIn case of Enhancement, please specify enhancement required (One room/kitchen/bath/toilet/combination of these)
Pradhan Mantri Awas Yojana Maharashtra – Details
देशाला स्वातंत्र्य मिळून सन – २०२२ पर्यंत ७५ वर्षे पूर्ण होत असून देशातील प्रत्येक कुटुंबाला जलजोडणी, शौचालयाची व्यवस्था, २४ तास वीज व पोहोचरस्ता या सुविधांसह पक्के घर असायला हवे, असे विचारात घेउन पंतप्रधान महोदयांच्या “सन २०२२ पर्यंत सर्वांसाठी घरे” या संकल्पनेच्या अनुषंगाने केंद्र शासनाने नागरी भागाकरीत “प्रधान मंत्री आवास योजना” सुरु केली आहे. केंद्र शासनाच्या गृह निर्माण व शहरी दारिद्रय निर्मुलन मंत्रालयाने दिनांक २५/०६/२०१५ रोजी “सर्वांसाठी घरे” या अभियानांतर्गत “प्रधानमंत्री आवास योजनेच्या मार्गदर्शक सूचना निर्गमित केल्या आहेत. केंद्र शासनाने जाहिर केलेल्या “सर्वांसाठी घरे २०२२” या संकल्पनेवर आधरीत “प्रधानमंत्री आवास योजनेच्या” मार्गदर्शक सूचनांमध्ये खालील चार घटक सामाविष्ट आहेत :- 
जमिनीचा साधनसम्पती म्हणून वापर करून त्यावरील झोपडपाट्यांचा “आहे तेथेच” पुनर्विकास करणे. कर्ज संलग्न व्याज अनुदानाच्या माध्यमातून आर्थिकदृष्ट्या दुर्बल आणि अल्प उत्पन्न घटाकान्साठी परवडणाऱ्या घरांची निर्मिती करणे. खाजगी भागीधारीद्वारे परवडणाऱ्या घरांची निर्मिती करणे. आर्थिकदृष्ट्या दुर्बल घटकातील लाभाद्वारे वयक्तिक स्वरूपातील घरकुल अनुदान या संकल्पनेवर आधरीत MMR मध्ये सर्वेक्षण करण्यासाठी ही web site करण्यात आलेली आहे. हे सर्वेक्षण करून किती लोकांना घराची गरज आहे याचा आधार घेऊन प्लान्निंग करून प्रत्येक पात्र कुटुंबाला घर देण्याचा प्रयत्न होणार आहे. यासाठी खाली दिलेला फॉर्म भरून द्यावा.
More details about Pradhan Mantri Awas Yojana can be found at below linkPradhan Mantri Awas Yojana
PMAY Maharashtra Helpline
For any query related to Maharashtra PM Awas Yojana, you can call at the below given helpline number of MHADA
+91-9869988000 / 022-66405000
For any Information / Service / Scheme related to State Govt. departments, you may also call on Chief Minister Helpline Toll Free (24*7) at 1800 120 8040
You can also visit the official website of MHADA at https://mhada.gov.in/en/ for more details about the application procedure of Pradhan Mantri Awas Yojana in Maharashtra.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_52.txt,"
Chief Minister of Maharashtra, Mr. Devendra Fadnavis has announced the implementation of a new scheme for students. The scheme named as “Deendayal Upadhay Swayam Yojana” will be implemented to provide hostel and food facilities to tribal students.
The scheme was announced by the chief minister along with two other initiatives to uplift the education level in the state. The main objective of Deendayal Upadhay Swayam Yojana is to financially help the tribal students in their studies.
Deendayal Upadhay Swayam Yojana Benefits
Under the scheme, the state government would provide financial assistance as follows
Tier 1 Cities: 6000 Per Month
Tier 2 Cities: 5000 Per Month
Tier 3 Cities: 4000 Per Month



(adsbygoogle=window.adsbygoogle||[]).push({});

The medical students whose family income is between 2.5 to 6 lakh per annum and have taken education loan, the government will pay interest of the loan taken by them. The scheme is expected to benefit about 35,000 students in government and 3 lakhs in private colleges.
The state government also launched another scheme named as Punjabrao Deshmukh Scheme to provide hostel fee to children of marginal farmers and registered labourers.


(adsbygoogle=window.adsbygoogle||[]).push({});






(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
